10,0.732148738,0.67259444,4.66080072,
50,1.089925073,1.45532956,5.23612472,
100,2.104211451,2.46520944,6.08242664,
300,9.809067132,10.36708116,16.25754996,
700,52.62802185,39.68581504,30.5279856,
730,55.69587494,42.62100592,29.99129188,
